timestamp,fault_d7,4700008966_kW,4700008966_power_hour,4408411600_kW,4408411600_power_hour,4608927500_kvar_hour,238045_ws_temp,279805_ws_vigor,279804_ws_level,279625_ws_temp,279623_ws_vigor,319235_ws_temp,279831_ws_temp,326417_ws_temp,326416_ws_vigor,temp_site1_anomaly_score,sfc_temp_site1_anomaly_score,gw_lvl_site2_anomaly_score,gw_temp_site2_anomaly_score
14-02-2022 6:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.62,17.88,40.43,19.33
14-02-2022 7:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.8,4.31,40.43,19.33
14-02-2022 8:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.72,3.18,40.43,19.33
14-02-2022 9:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.98,4.96,40.43,19.33
14-02-2022 10:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.3,0.25,40.43,19.33
14-02-2022 11:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.69,6.56,40.43,19.33
14-02-2022 12:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.58,1.62,40.43,19.33
14-02-2022 13:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.13,7.63,40.43,19.33
14-02-2022 14:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.89,6.88,40.43,19.33
14-02-2022 15:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.2,4.17,40.43,19.33
14-02-2022 16:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.16,5.99,40.43,19.33
14-02-2022 17:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.12,4.73,40.43,19.33
14-02-2022 18:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.19,4.17,40.43,19.33
14-02-2022 19:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.13,7.6,40.43,19.33
14-02-2022 20:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.68,7.56,40.43,19.33
14-02-2022 21:00,1,10.630071,10.630071,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.21,4.57,40.43,19.33
14-02-2022 22:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.28,4.62,40.43,19.33
14-02-2022 23:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.53,4.31,40.43,19.33
15-02-2022 0:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.17,4.98,51.87,18.9
15-02-2022 1:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.63,6.13,51.87,18.9
15-02-2022 2:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.55,6.66,51.87,18.9
15-02-2022 3:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.62,5.09,51.87,18.9
15-02-2022 4:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.59,6.39,51.87,18.9
15-02-2022 5:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.97,4.62,51.87,18.9
15-02-2022 6:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.68,5.09,51.87,18.9
15-02-2022 7:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.82,4.42,51.87,18.9
15-02-2022 8:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.91,4.99,51.87,18.9
15-02-2022 9:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.05,4.78,51.87,18.9
15-02-2022 10:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.0,5.89,51.87,18.9
15-02-2022 11:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.56,51.87,18.9
15-02-2022 12:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.42,0.26,51.87,18.9
15-02-2022 13:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.29,4.0,51.87,18.9
15-02-2022 14:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.75,1.91,51.87,18.9
15-02-2022 15:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.35,4.33,51.87,18.9
15-02-2022 16:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.1,5.79,51.87,18.9
15-02-2022 17:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.08,6.18,51.87,18.9
15-02-2022 18:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.83,5.14,51.87,18.9
15-02-2022 19:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.89,5.63,51.87,18.9
15-02-2022 20:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.85,6.48,51.87,18.9
15-02-2022 21:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.38,5.63,51.87,18.9
15-02-2022 22:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.28,4.84,51.87,18.9
15-02-2022 23:00,1,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.08,5.24,51.87,18.9
16-02-2022 0:00,0,0.05334817,0.05334817,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.9,5.63,58.0,18.9
16-02-2022 1:00,0,3.9125931,3.9125931,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.31,5.53,58.0,18.9
16-02-2022 2:00,0,0.020638704,0.020638704,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.49,5.43,58.0,18.9
16-02-2022 3:00,0,0.123841584,0.123841584,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.4,5.9,58.0,18.9
16-02-2022 4:00,0,0.17571564,0.17571564,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.83,5.93,58.0,18.9
16-02-2022 5:00,0,0.33954298,0.33954298,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.41,4.21,58.0,18.9
16-02-2022 6:00,0,0.11246941,0.11246941,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.46,4.57,58.0,18.9
16-02-2022 7:00,0,0.07462067,0.07462067,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.25,6.17,58.0,18.9
16-02-2022 8:00,0,0.15892904,0.15892904,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.26,3.21,58.0,18.9
16-02-2022 9:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.57,2.15,58.0,18.9
16-02-2022 10:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.55,6.72,58.0,18.9
16-02-2022 11:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.06,4.39,58.0,18.9
16-02-2022 12:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.63,0.49,58.0,18.9
16-02-2022 13:00,0,0.0,0.0,,,96.85898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.28,4.96,58.0,18.9
16-02-2022 14:00,0,0.0,0.0,,,85.57213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.44,7.33,58.0,18.9
16-02-2022 15:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.66,3.56,58.0,18.9
16-02-2022 16:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.06,7.12,58.0,18.9
16-02-2022 17:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.98,7.04,58.0,18.9
16-02-2022 18:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.35,7.62,58.0,18.9
16-02-2022 19:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.03,3.01,58.0,18.9
16-02-2022 20:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.21,6.6,58.0,18.9
16-02-2022 21:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.28,7.5,58.0,18.9
16-02-2022 22:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.17,7.13,58.0,18.9
16-02-2022 23:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.93,6.1,58.0,18.9
17-02-2022 0:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.57,5.0,63.47,18.9
17-02-2022 1:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.09,5.14,63.47,18.9
17-02-2022 2:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.09,5.24,63.47,18.9
17-02-2022 3:00,0,0.10398113,0.10398113,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.8,5.71,63.47,18.9
17-02-2022 4:00,0,81.596535,81.596535,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.65,6.49,63.47,18.9
17-02-2022 5:00,0,50.016205,50.016205,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.85,6.4,63.47,18.9
17-02-2022 6:00,0,0.09322341,0.09322341,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.8,5.0,63.47,18.9
17-02-2022 7:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.9,6.35,63.47,18.9
17-02-2022 8:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.89,4.37,63.47,18.9
17-02-2022 9:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.3,3.25,63.47,18.9
17-02-2022 10:00,0,78.68578,78.68578,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.67,3.8,63.47,18.9
17-02-2022 11:00,0,17.134102,17.134102,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.49,4.36,63.47,18.9
17-02-2022 12:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.71,3.2,63.47,18.9
17-02-2022 13:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,4.41,63.47,18.9
17-02-2022 14:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.97,1.88,63.47,18.9
17-02-2022 15:00,0,0.0,0.0,,,0.13373047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.87,3.18,63.47,18.9
17-02-2022 16:00,0,0.0,0.0,,,0.295287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.39,3.28,63.47,18.9
17-02-2022 17:00,0,0.0,0.0,,,0.40478158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.24,5.26,63.47,18.9
17-02-2022 18:00,0,0.0,0.0,,,0.39178586,0.0,15.081477,0.0,0.0,0.0,0.0,0.0,,,8.59,4.74,63.47,18.9
17-02-2022 19:00,0,0.0,0.0,,,0.6661601,0.0,15.081477,0.0,0.0,0.0,0.0,0.0,,,6.44,5.03,63.47,18.9
17-02-2022 20:00,0,0.0,0.0,,,0.6578517,0.0,15.081477,0.0,0.0,0.0,0.0,0.0,,,6.67,6.53,63.47,18.9
17-02-2022 21:00,0,0.106088854,0.106088854,,,0.70169663,0.0,15.081477,0.0,0.0,0.0,0.0,0.0,,,3.14,4.82,63.47,18.9
17-02-2022 22:00,0,0.0,0.0,,,0.90116125,0.0,15.081477,0.0,0.0,0.0,0.0,0.0,,,2.27,5.18,63.47,18.9
17-02-2022 23:00,0,0.0,0.0,,,0.5001563,0.0,15.081477,0.0,0.0,0.0,0.0,0.0,,,3.98,5.55,63.47,18.9
18-02-2022 0:00,0,0.0,0.0,,,0.2123298,0.0,2.4081497,0.0,0.0,0.0,0.0,0.0,,,4.67,6.19,52.19,40.59
18-02-2022 1:00,0,0.0,0.0,,,0.0,0.0,2.4081497,0.0,0.0,0.0,0.0,0.0,,,4.93,6.47,52.19,40.59
18-02-2022 2:00,0,0.0,0.0,,,0.0,0.0,2.4081497,0.0,0.0,0.0,0.0,0.0,,,5.23,5.81,52.19,40.59
18-02-2022 3:00,0,0.0,0.0,,,0.0,0.0,2.4081497,0.0,0.0,0.0,0.0,0.0,,,5.85,5.44,52.19,40.59
18-02-2022 4:00,0,0.0,0.0,,,0.0,0.0,2.4081497,0.0,0.0,0.0,0.0,0.0,,,5.37,6.46,52.19,40.59
18-02-2022 5:00,0,0.0,0.0,,,0.0,0.0,2.4081497,0.0,0.0,0.0,0.0,0.0,,,2.91,4.62,52.19,40.59
18-02-2022 6:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.21,6.01,52.19,40.59
18-02-2022 7:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.19,3.79,52.19,40.59
18-02-2022 8:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.84,5.93,52.19,40.59
18-02-2022 9:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.7,4.54,52.19,40.59
18-02-2022 10:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.39,1.88,52.19,40.59
18-02-2022 11:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.86,0.43,52.19,40.59
18-02-2022 12:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01203963,,,4.68,4.58,52.19,40.59
18-02-2022 13:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01203963,,,5.28,0.89,52.19,40.59
18-02-2022 14:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01203963,,,5.6,7.02,52.19,40.59
18-02-2022 15:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01203963,,,7.16,7.33,52.19,40.59
18-02-2022 16:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01203963,,,6.38,3.36,52.19,40.59
18-02-2022 17:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01203963,,,7.47,4.58,52.19,40.59
18-02-2022 18:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.87,4.04,52.19,40.59
18-02-2022 19:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.41,7.42,52.19,40.59
18-02-2022 20:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.52,7.83,52.19,40.59
18-02-2022 21:00,0,0.0,0.0,,,0.0,0.4832366,0.0,0.0,0.0,0.0,0.0,0.0,,,3.41,8.43,52.19,40.59
18-02-2022 22:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.72,4.9,52.19,40.59
18-02-2022 23:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.27,3.78,52.19,40.59
19-02-2022 0:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.95,4.62,51.17,40.59
19-02-2022 1:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.78,4.53,51.17,40.59
19-02-2022 2:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.12,3.57,51.17,40.59
19-02-2022 3:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.67,4.86,51.17,40.59
19-02-2022 4:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.86,3.73,51.17,40.59
19-02-2022 5:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.6,4.15,51.17,40.59
19-02-2022 6:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.25,3.5,51.17,40.59
19-02-2022 7:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.37,3.45,51.17,40.59
19-02-2022 8:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.61,2.45,51.17,40.59
19-02-2022 9:00,0,0.0,0.0,,,0.0576287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.15,4.53,51.17,40.59
19-02-2022 10:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.75,3.5,51.17,40.59
19-02-2022 11:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.93,5.19,51.17,40.59
19-02-2022 12:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.75,3.85,51.17,40.59
19-02-2022 13:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.41,1.41,51.17,40.59
19-02-2022 14:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.13,6.43,51.17,40.59
19-02-2022 15:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.15,2.45,51.17,40.59
19-02-2022 16:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.24,5.34,51.17,40.59
19-02-2022 17:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.81,6.8,51.17,40.59
19-02-2022 18:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.22,6.86,51.17,40.59
19-02-2022 19:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.6,10.97,51.17,40.59
19-02-2022 20:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.68,19.49,51.17,40.59
19-02-2022 21:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.09,18.22,51.17,40.59
19-02-2022 22:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.03,19.49,51.17,40.59
19-02-2022 23:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.82,27.37,51.17,40.59
20-02-2022 0:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14.06,31.97,27.09,64.35
20-02-2022 1:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.54,35.17,27.09,64.35
20-02-2022 2:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15.34,34.37,27.09,64.35
20-02-2022 3:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.87,30.52,27.09,64.35
20-02-2022 4:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,19.72,28.14,27.09,64.35
20-02-2022 5:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.58,9.05,27.09,64.35
20-02-2022 6:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.95,5.77,27.09,64.35
20-02-2022 7:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.78,5.79,27.09,64.35
20-02-2022 8:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.94,4.2,27.09,64.35
20-02-2022 9:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.9,4.37,27.09,64.35
20-02-2022 10:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.8,4.84,27.09,64.35
20-02-2022 11:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.54,5.26,27.09,64.35
20-02-2022 12:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.67,3.91,27.09,64.35
20-02-2022 13:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.8,4.47,27.09,64.35
20-02-2022 14:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.65,4.84,27.09,64.35
20-02-2022 15:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.48,3.79,27.09,64.35
20-02-2022 16:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.48,3.95,27.09,64.35
20-02-2022 17:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.34,6.66,27.09,64.35
20-02-2022 18:00,0,0.0,0.0,,,0.0,0.12081089,0.0,0.0,0.0,0.0,0.0,0.0,,,4.98,6.86,27.09,64.35
20-02-2022 19:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.12,5.46,27.09,64.35
20-02-2022 20:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.21,5.81,27.09,64.35
20-02-2022 21:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.1,4.84,27.09,64.35
20-02-2022 22:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.96,5.3,27.09,64.35
20-02-2022 23:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.31,5.63,27.09,64.35
21-02-2022 0:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.98,4.77,13.2,55.68
21-02-2022 1:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.32,4.87,13.2,55.68
21-02-2022 2:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.62,5.39,13.2,55.68
21-02-2022 3:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.45,5.28,13.2,55.68
21-02-2022 4:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.17,6.19,13.2,55.68
21-02-2022 5:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.6,4.14,13.2,55.68
21-02-2022 6:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.255775,,,7.1,6.24,13.2,55.68
21-02-2022 7:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.255775,,,6.36,5.81,13.2,55.68
21-02-2022 8:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.255775,,,4.4,6.1,13.2,55.68
21-02-2022 9:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.255775,,,5.31,5.2,13.2,55.68
21-02-2022 10:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.255775,,,4.81,6.6,13.2,55.68
21-02-2022 11:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.255775,,,5.08,5.14,13.2,55.68
21-02-2022 12:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.72,7.5,13.2,55.68
21-02-2022 13:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.72,4.94,13.2,55.68
21-02-2022 14:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.84,4.33,13.2,55.68
21-02-2022 15:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.57,5.58,13.2,55.68
21-02-2022 16:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.2,5.08,13.2,55.68
21-02-2022 17:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.51,8.31,13.2,55.68
21-02-2022 18:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.09,5.65,13.2,55.68
21-02-2022 19:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.24,6.39,13.2,55.68
21-02-2022 20:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.56,9.55,13.2,55.68
21-02-2022 21:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.62,19.49,13.2,55.68
21-02-2022 22:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.75,16.53,13.2,55.68
21-02-2022 23:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.6,13.09,13.2,55.68
22-02-2022 0:00,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,10.8,8.05,12.36,55.68
